IT2178A;NessunaStagioneValida;VALLE_AOSTA
IT2179A;Nessun_Anno_Valida_2012_2020;VALLE_AOSTA
IT2267A;Nessun_Anno_Valida_2012_2020;VALLE_AOSTA
IT1099A;Nessun_Anno_Valida_2012_2020;FRIULI_VENEZIA_GIULIA
IT2256A;Nessun_Anno_Valida_2012_2020;LAZIO
IT2162A;Nessun_Anno_Valida_2012_2020;ABRUZZO
IT1081A;NessunaStagioneValida;SICILIA
IT1846A;Nessun_Anno_Valida_2012_2020;SICILIA
IT2033A;Nessun_Anno_Valida_2012_2020;SICILIA
IT2054A;Nessun_Anno_Valida_2012_2020;SICILIA
IT2036A;Nessun_Anno_Valida_2012_2020;SICILIA
IT1691A;Nessun_Anno_Valida_2012_2020;SICILIA
IT1763A;Nessun_Anno_Valida_2012_2020;SICILIA
IT1764A;Nessun_Anno_Valida_2012_2020;SICILIA
IT1765A;Nessun_Anno_Valida_2012_2020;SICILIA
IT1760A;Nessun_Anno_Valida_2012_2020;SICILIA
IT1724A;Nessun_Anno_Valida_2012_2020;SICILIA
IT2208A;Nessun_Anno_Valida_2012_2020;SICILIA
IT1863A;Nessun_Anno_Valida_2012_2020;MOLISE
IT2180A;NessunaStagioneValida;MOLISE
IT1895A;Nessun_Anno_Valida_2012_2020;BASILICATA
IT1744A;Nessun_Anno_Valida_2012_2020;BASILICATA
IT1674A;Nessun_Anno_Valida_2012_2020;BASILICATA
IT1742A;Nessun_Anno_Valida_2012_2020;BASILICATA
IT1741A;Nessun_Anno_Valida_2012_2020;BASILICATA
IT2290A;Nessun_Anno_Valida_2012_2020;BASILICATA
IT2291A;Nessun_Anno_Valida_2012_2020;BASILICATA
IT2190A;NessunaStagioneValida;CALABRIA
IT2187A;Nessun_Anno_Valida_2012_2020;CALABRIA
IT2186A;NessunaStagioneValida;CALABRIA
IT2193A;NessunaStagioneValida;CALABRIA
IT2185A;NessunaStagioneValida;CALABRIA
IT2188A;NessunaStagioneValida;CALABRIA
IT2192A;NessunaStagioneValida;CALABRIA
IT2189A;NessunaStagioneValida;CALABRIA
IT2191A;NessunaStagioneValida;CALABRIA
